Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-07,CLE,@,WAS,"W, 134-124",26:59,7,0,0,4,4,2,10,12,4,12,28,16,24,16,jarrett
2025-02-10,CLE,,MIN,"W, 128-107",26:50,8,0,0,2,2,4,9,13,3,14,30,17,27,16,jarrett
2025-02-12,CLE,@,TOR,"W, 131-108",28:11,6,0,1,3,3,2,8,10,3,13,26,16,23,13,jarrett
2025-02-20,CLE,@,BRK,"W, 110-97",24:47,9,0,0,0,2,7,13,20,0,16,36,16,36,20,jarrett
2025-02-21,CLE,,NYK,"W, 142-105",19:42,6,0,0,0,0,1,2,3,0,10,13,10,13,3,jarrett
2025-02-23,CLE,,MEM,"W, 129-123",31:09,8,0,0,1,4,3,7,10,1,13,24,14,23,11,jarrett
2025-02-25,CLE,@,ORL,"W, 122-82",24:39,7,0,0,0,0,1,6,7,1,8,16,9,15,8,jarrett
2025-02-28,CLE,@,BOS,"W, 123-116",23:43,4,0,0,2,2,3,1,4,1,10,15,11,14,5,jarrett
2025-03-02,CLE,,POR,"W, 133-129 (OT)",26:01,7,0,0,2,2,3,7,10,4,12,26,16,22,14,jarrett
2025-03-04,CLE,@,CHI,"W, 139-117",30:10,11,0,0,5,5,3,14,17,3,25,45,28,42,20,jarrett
2025-03-05,CLE,,MIA,"W, 112-107",25:27,6,0,0,0,0,0,8,8,1,4,13,5,12,9,jarrett
2025-03-07,CLE,@,CHO,"W, 118-117",31:56,10,0,0,6,6,3,8,11,0,14,25,14,25,11,jarrett
2025-03-09,CLE,@,MIL,"W, 112-100",30:27,6,0,0,1,2,2,4,6,3,11,20,14,17,9,jarrett
2025-03-11,CLE,,BRK,"W, 109-104",34:04,12,0,0,9,11,6,7,13,1,23,37,24,36,14,jarrett
2025-03-14,CLE,@,MEM,"W, 133-124",25:22,7,0,0,4,8,0,6,6,3,16,25,19,22,9,jarrett
2025-03-16,CLE,,ORL,"L, 103-108",32:20,11,0,0,4,6,3,9,12,2,20,34,22,32,14,jarrett
2025-03-18,CLE,@,LAC,"L, 119-132",31:47,7,0,0,0,2,3,5,8,1,8,17,9,16,9,jarrett
2025-03-19,CLE,@,SAC,"L, 119-123",29:45,5,0,0,2,4,1,4,5,2,10,17,12,15,7,jarrett
2025-03-21,CLE,@,PHO,"L, 112-123",22:28,4,0,0,0,0,2,4,6,1,6,13,7,12,7,jarrett
2025-03-23,CLE,@,UTA,"W, 120-91",26:13,11,0,1,2,5,3,3,6,4,18,28,22,24,10,jarrett
2025-03-25,CLE,@,POR,"W, 122-111",28:31,11,0,0,2,3,3,5,8,2,14,24,16,22,10,jarrett
2025-03-27,CLE,,SAS,"W, 124-116",30:00,11,0,0,9,11,3,12,15,0,29,44,29,44,15,jarrett
2025-03-28,CLE,@,DET,"L, 122-133",19:17,7,0,0,0,0,2,2,4,0,8,12,8,12,4,jarrett
2025-03-30,CLE,,LAC,"W, 127-122",31:14,12,0,0,3,6,3,9,12,3,25,40,28,37,15,jarrett
2025-04-02,CLE,,NYK,"W, 124-105",32:20,11,0,0,1,2,3,5,8,0,21,29,21,29,8,jarrett
2025-04-04,CLE,@,SAS,"W, 114-113",15:30,2,0,0,0,0,0,4,4,3,4,11,7,8,7,jarrett
2025-04-06,CLE,,SAC,"L, 113-120",31:27,9,0,0,3,4,2,3,5,4,17,26,21,22,9,jarrett
2025-04-08,CLE,,CHI,"W, 135-113",29:06,8,0,0,2,4,6,3,9,3,12,24,15,21,12,jarrett
2025-04-10,CLE,@,IND,"L, 112-114",15:54,4,0,0,1,2,3,7,10,1,3,14,4,13,11,jarrett
2025-04-11,CLE,@,NYK,"W, 108-102",32:50,6,0,0,3,4,3,10,13,2,11,26,13,24,15,jarrett
2025-04-13,CLE,,IND,"L, 118-126 (2OT)",00:41,1,0,1,0,0,0,0,0,1,0,1,1,0,1,jarrett
