Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-05,CLE,,MIA,"W, 112-107",15:55,3,1,2,0,0,0,2,2,0,3,5,3,5,2,sam
2025-03-07,CLE,@,CHO,"W, 118-117",19:06,4,4,4,0,0,0,1,1,0,12,13,12,13,1,sam
2025-03-09,CLE,@,MIL,"W, 112-100",19:56,6,3,5,0,0,0,2,2,1,9,12,10,11,3,sam
2025-03-11,CLE,,BRK,"W, 109-104",26:45,7,1,6,1,1,0,6,6,0,6,12,6,12,6,sam
2025-03-14,CLE,@,MEM,"W, 133-124",21:55,7,4,5,0,0,1,0,1,2,14,17,16,15,3,sam
2025-03-16,CLE,,ORL,"L, 103-108",18:49,8,1,7,0,0,0,1,1,2,5,8,7,6,3,sam
2025-03-18,CLE,@,LAC,"L, 119-132",13:52,3,1,3,0,0,1,0,1,0,3,4,3,4,1,sam
2025-03-19,CLE,@,SAC,"L, 119-123",12:25,0,0,0,0,0,1,0,1,4,0,5,4,1,5,sam
2025-03-21,CLE,@,PHO,"L, 112-123",17:46,7,0,4,0,0,2,5,7,0,4,11,4,11,7,sam
2025-03-23,CLE,@,UTA,"W, 120-91",24:50,9,2,9,0,0,2,3,5,5,6,16,11,11,10,sam
2025-03-25,CLE,@,POR,"W, 122-111",29:38,7,4,6,0,0,0,2,2,3,14,19,17,16,5,sam
2025-03-27,CLE,,SAS,"W, 124-116",24:14,13,3,9,0,0,0,2,2,2,13,17,15,15,4,sam
2025-03-28,CLE,@,DET,"L, 122-133",20:26,5,2,5,0,0,1,3,4,0,6,10,6,10,4,sam
2025-03-30,CLE,,LAC,"W, 127-122",22:17,7,2,7,0,0,1,3,4,2,6,12,8,10,6,sam
2025-04-02,CLE,,NYK,"W, 124-105",22:32,4,1,3,0,0,1,3,4,3,5,12,8,9,7,sam
2025-04-04,CLE,@,SAS,"W, 114-113",24:06,7,3,7,0,0,0,2,2,2,9,13,11,11,4,sam
2025-04-06,CLE,,SAC,"L, 113-120",16:04,3,0,3,0,0,1,1,2,0,0,2,0,2,2,sam
2025-04-08,CLE,,CHI,"W, 135-113",21:34,5,3,5,0,0,0,2,2,3,9,14,12,11,5,sam
2025-04-10,CLE,@,IND,"L, 112-114",28:57,9,5,8,0,0,0,3,3,4,15,22,19,18,7,sam
