Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-08,CHI,,GSW,"L, 111-132",28:53,11,0,2,2,2,1,3,4,1,10,15,11,14,5,nikola
2025-02-11,CHI,,DET,"L, 92-132",25:15,15,0,5,0,1,3,4,7,1,8,16,9,15,8,nikola
2025-02-12,CHI,,DET,"L, 110-128",33:45,12,1,3,6,6,4,10,14,5,21,40,26,35,19,nikola
2025-02-20,CHI,@,NYK,"L, 111-113 (OT)",36:10,21,3,5,0,0,2,7,9,1,21,31,22,30,10,nikola
2025-02-22,CHI,,PHO,"L, 117-121",30:15,16,2,5,2,2,1,10,11,1,16,28,17,27,12,nikola
2025-03-10,CHI,,IND,"W, 121-103",23:36,8,1,1,0,0,2,9,11,1,11,23,12,22,12,nikola
2025-03-13,CHI,,BRK,"W, 116-110",22:59,6,0,2,1,2,0,3,3,3,7,13,10,10,6,nikola
2025-03-15,CHI,@,HOU,"L, 114-117",29:19,10,3,4,0,0,1,6,7,3,15,25,18,22,10,nikola
2025-03-17,CHI,@,UTA,"W, 111-97",30:50,15,2,6,2,2,1,9,10,4,10,24,14,20,14,nikola
2025-03-19,CHI,@,PHO,"L, 121-127",29:41,17,4,8,0,2,2,4,6,2,24,32,26,30,8,nikola
2025-03-20,CHI,@,SAC,"W, 128-116",32:17,14,4,5,2,2,6,8,14,8,24,46,32,38,22,nikola
2025-03-22,CHI,@,LAL,"W, 146-115",26:21,10,2,3,0,0,3,9,12,5,12,29,17,24,17,nikola
2025-03-24,CHI,@,DEN,"W, 129-119",29:06,12,1,4,2,2,1,7,8,2,13,23,15,21,10,nikola
2025-03-27,CHI,,LAL,"W, 119-117",32:17,10,1,3,1,2,3,5,8,2,14,24,16,22,10,nikola
2025-03-29,CHI,,DAL,"L, 119-120",30:26,18,2,5,5,6,4,5,9,5,25,39,30,34,14,nikola
2025-03-31,CHI,@,OKC,"L, 117-145",21:00,12,1,5,0,0,1,7,8,2,11,21,13,19,10,nikola
2025-04-01,CHI,,TOR,"W, 137-118",25:19,12,2,3,2,2,4,6,10,7,22,39,29,32,17,nikola
2025-04-04,CHI,,POR,"W, 118-113",33:22,22,2,3,3,3,3,9,12,2,31,45,33,43,14,nikola
2025-04-06,CHI,@,CHO,"W, 131-117",32:45,12,2,5,2,4,1,10,11,4,16,31,20,27,15,nikola
2025-04-09,CHI,,MIA,"W, 119-111",35:06,15,2,4,0,0,6,5,11,8,20,39,28,31,19,nikola
2025-04-11,CHI,,WAS,"W, 119-89",28:15,15,1,3,0,0,3,9,12,8,15,35,23,27,20,nikola
2025-04-13,CHI,@,PHI,"W, 122-102",16:34,10,0,1,2,2,6,2,8,0,8,16,8,16,8,nikola
