Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-28,CHI,,TOR,"W, 125-115 (OT)",12:57,7,0,4,0,0,2,4,6,1,4,11,5,10,7,jalen
2025-03-02,CHI,@,IND,"L, 112-127",17:48,7,2,3,0,0,2,4,6,2,10,18,12,16,8,jalen
2025-03-04,CHI,,CLE,"L, 117-139",17:32,7,2,4,3,4,1,10,11,0,13,24,13,24,11,jalen
2025-03-06,CHI,@,ORL,"W, 125-123",26:03,6,0,4,1,2,2,7,9,3,3,15,6,12,12,jalen
2025-03-08,CHI,@,MIA,"W, 114-109",16:02,9,1,6,0,0,1,3,4,1,7,12,8,11,5,jalen
2025-03-15,CHI,@,HOU,"L, 114-117",12:25,7,0,5,0,0,0,6,6,1,4,11,5,10,7,jalen
2025-03-22,CHI,@,LAL,"W, 146-115",03:42,1,0,1,0,0,0,1,1,2,0,3,2,1,3,jalen
2025-03-24,CHI,@,DEN,"W, 129-119",15:18,8,2,3,0,1,3,6,9,3,14,26,17,23,12,jalen
2025-03-31,CHI,@,OKC,"L, 117-145",17:30,9,0,4,2,2,1,5,6,1,10,17,11,16,7,jalen
2025-04-01,CHI,,TOR,"W, 137-118",03:59,3,0,1,0,0,1,1,2,0,4,6,4,6,2,jalen
2025-04-08,CHI,@,CLE,"L, 113-135",31:53,10,1,5,4,5,2,8,10,2,13,25,15,23,12,jalen
2025-04-11,CHI,,WAS,"W, 119-89",04:13,1,0,0,0,0,0,1,1,0,2,3,2,3,1,jalen
2025-04-13,CHI,@,PHI,"W, 122-102",16:24,13,1,3,1,2,3,7,10,2,12,24,14,22,12,jalen
