Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-22,CHI,@,LAL,"W, 146-115",22:32,8,4,7,0,0,1,2,3,3,14,20,17,17,6,patrick
2025-03-24,CHI,@,DEN,"W, 129-119",18:19,9,0,5,0,0,2,2,4,2,6,12,8,10,6,patrick
2025-03-27,CHI,,LAL,"W, 119-117",29:28,8,2,4,1,2,0,5,5,4,11,20,15,16,9,patrick
2025-03-29,CHI,,DAL,"L, 119-120",17:34,3,0,2,0,0,0,2,2,1,0,3,1,2,3,patrick
2025-03-31,CHI,@,OKC,"L, 117-145",29:23,11,4,8,0,0,0,2,2,3,16,21,19,18,5,patrick
2025-04-01,CHI,,TOR,"W, 137-118",24:13,7,1,4,0,0,1,2,3,1,7,11,8,10,4,patrick
2025-04-04,CHI,,POR,"W, 118-113",14:26,5,0,2,0,0,0,5,5,0,2,7,2,7,5,patrick
2025-04-06,CHI,@,CHO,"W, 131-117",26:41,8,1,2,2,2,1,2,3,0,15,18,15,18,3,patrick
2025-04-08,CHI,@,CLE,"L, 113-135",26:15,11,5,6,2,2,0,3,3,5,21,29,26,24,8,patrick
2025-04-09,CHI,,MIA,"W, 119-111",13:46,4,0,2,0,0,0,0,0,0,4,4,4,4,0,patrick
2025-04-11,CHI,,WAS,"W, 119-89",23:27,7,1,4,0,0,1,2,3,1,5,9,6,8,4,patrick
2025-04-13,CHI,@,PHI,"W, 122-102",26:11,12,3,8,0,1,0,6,6,4,15,25,19,21,10,patrick
