Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-21,GSW,@,SAC,"W, 132-108",30:45,13,4,9,2,2,0,1,1,6,20,27,26,21,7,curry
2025-02-23,GSW,,DAL,"W, 126-102",28:34,20,3,8,3,3,0,4,4,7,30,41,37,34,11,curry
2025-02-25,GSW,,CHO,"W, 128-92",23:39,14,2,9,1,1,0,4,4,6,15,25,21,19,10,curry
2025-02-27,GSW,@,ORL,"W, 121-115",34:18,25,12,19,12,12,0,4,4,3,56,63,59,60,7,curry
2025-03-01,GSW,@,PHI,"L, 119-126",36:27,18,5,12,4,4,1,4,5,13,29,47,42,34,18,curry
2025-03-03,GSW,@,CHO,"W, 119-101",30:15,14,3,9,6,8,1,2,3,10,21,34,31,24,13,curry
2025-03-04,GSW,@,NYK,"W, 114-102",33:06,21,5,9,3,3,0,7,7,9,28,44,37,35,16,curry
2025-03-06,GSW,@,BRK,"W, 121-119",35:36,20,7,13,9,9,2,2,4,4,40,48,44,44,8,curry
2025-03-08,GSW,,DET,"W, 115-110",33:27,22,4,15,12,12,1,2,3,4,32,39,36,35,7,curry
2025-03-10,GSW,,POR,"W, 130-120",34:01,14,5,11,7,7,1,1,2,3,24,29,27,26,5,curry
2025-03-13,GSW,,SAC,"W, 130-104",30:16,9,2,6,1,1,0,2,2,5,11,18,16,13,7,curry
2025-03-15,GSW,,NYK,"W, 97-94",35:00,20,4,13,8,9,0,7,7,5,28,40,33,35,12,curry
2025-03-17,GSW,,DEN,"L, 105-114",35:44,21,4,14,4,4,0,4,4,7,20,31,27,24,11,curry
2025-03-20,GSW,,TOR,"W, 117-114",25:01,8,2,4,3,5,0,2,2,1,17,20,18,19,3,curry
2025-03-28,GSW,@,NOP,"W, 111-95",33:54,21,5,16,4,5,0,4,4,6,23,33,29,27,10,curry
2025-03-30,GSW,@,SAS,"W, 148-106",25:48,10,2,4,3,3,0,3,3,6,13,22,19,16,9,curry
2025-04-01,GSW,@,MEM,"W, 134-125",36:31,31,12,20,8,8,1,9,10,8,52,70,60,62,18,curry
2025-04-03,GSW,@,LAL,"W, 123-116",34:16,21,4,11,13,14,1,2,3,6,37,46,43,40,9,curry
2025-04-04,GSW,,DEN,"W, 118-104",32:11,24,7,15,3,3,1,1,2,5,36,43,41,38,7,curry
2025-04-06,GSW,,HOU,"L, 96-106",32:40,10,1,8,0,0,0,2,2,8,3,13,11,5,10,curry
2025-04-08,GSW,@,PHO,"W, 133-95",25:55,17,3,9,4,4,1,8,9,6,25,40,31,34,15,curry
2025-04-09,GSW,,SAS,"L, 111-114",36:35,24,5,14,1,1,2,6,8,3,30,41,33,38,11,curry
2025-04-11,GSW,@,POR,"W, 103-86",27:20,14,2,8,0,0,1,4,5,5,14,24,19,19,10,curry
2025-04-13,GSW,,LAC,"L, 119-124 (OT)",38:00,20,7,12,9,9,1,2,3,6,36,45,42,39,9,curry
