Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-12,DET,@,CHI,"W, 128-110",32:47,11,1,2,6,7,2,3,5,0,19,24,19,24,5,tobias
2025-02-21,DET,@,SAS,"W, 125-110",30:27,10,2,3,4,4,1,6,7,2,22,31,24,29,9,tobias
2025-02-23,DET,@,ATL,"W, 148-143",34:51,12,0,3,2,2,1,3,4,3,12,19,15,16,7,tobias
2025-02-24,DET,,LAC,"W, 106-97",38:08,13,2,3,0,1,0,5,5,2,20,27,22,25,7,tobias
2025-02-26,DET,,BOS,"W, 117-97",34:01,10,2,4,2,2,2,7,9,2,16,27,18,25,11,tobias
2025-02-28,DET,,DEN,"L, 119-134",25:37,10,2,4,0,0,1,1,2,3,12,17,15,14,5,tobias
2025-03-01,DET,,BRK,"W, 115-94",32:22,12,1,2,5,5,0,9,9,2,18,29,20,27,11,tobias
2025-03-08,DET,@,GSW,"L, 110-115",36:00,11,0,2,7,8,1,11,12,2,15,29,17,27,14,tobias
2025-03-09,DET,@,POR,"W, 119-112",36:56,13,1,3,1,2,2,7,9,2,20,31,22,29,11,tobias
2025-03-11,DET,,WAS,"W, 123-103",30:42,12,2,4,0,0,1,7,8,1,12,21,13,20,9,tobias
2025-03-13,DET,,WAS,"L, 125-129",36:08,12,2,4,2,3,2,4,6,3,14,23,17,20,9,tobias
2025-03-15,DET,,OKC,"L, 107-113",34:24,12,2,3,4,4,0,7,7,0,18,25,18,25,7,tobias
2025-03-17,DET,@,NOP,"W, 127-81",25:18,8,0,4,3,4,1,5,6,0,9,15,9,15,6,tobias
2025-03-19,DET,@,MIA,"W, 116-113",35:14,9,0,1,1,2,0,5,5,2,13,20,15,18,7,tobias
2025-03-21,DET,@,DAL,"L, 117-123",34:45,11,1,4,0,0,2,4,6,3,9,18,12,15,9,tobias
2025-03-23,DET,,NOP,"W, 136-130",32:04,15,0,4,0,0,1,2,3,4,14,21,18,17,7,tobias
2025-03-25,DET,,SAS,"W, 122-96",27:16,10,3,5,4,4,0,8,8,4,15,27,19,23,12,tobias
2025-04-02,DET,@,OKC,"L, 103-119",21:52,8,0,1,0,0,0,4,4,2,10,16,12,14,6,tobias
2025-04-10,DET,,NYK,"W, 115-106",27:55,9,3,5,4,4,1,1,2,2,17,21,19,19,4,tobias
2025-04-11,DET,,MIL,"L, 119-125",29:48,10,3,4,2,4,0,4,4,3,17,24,20,21,7,tobias
2025-04-13,DET,@,MIL,"L, 133-140 (OT)",10:03,3,0,1,0,0,0,3,3,1,4,8,5,7,4,tobias
