Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-03,OKC,,HOU,"W, 137-128",32:18,9,2,5,4,4,1,4,5,4,14,23,18,19,9,cason
2025-03-05,OKC,@,MEM,"W, 120-103",19:27,3,0,1,0,0,0,4,4,1,4,9,5,8,5,cason
2025-03-09,OKC,,DEN,"W, 127-103",16:51,5,1,4,2,2,0,0,0,1,5,6,6,5,1,cason
2025-03-10,OKC,,DEN,"L, 127-140",29:07,8,2,3,0,0,3,0,3,8,12,23,20,15,11,cason
2025-03-12,OKC,@,BOS,"W, 118-112",30:28,6,1,1,3,4,0,4,4,3,14,21,17,18,7,cason
2025-03-15,OKC,@,DET,"W, 113-107",35:44,15,2,4,0,0,1,4,5,0,20,25,20,25,5,cason
2025-03-16,OKC,@,MIL,"W, 121-105",27:01,7,1,2,0,0,1,3,4,1,9,14,10,13,5,cason
2025-03-21,OKC,,CHO,"W, 141-106",26:00,8,1,3,0,0,2,1,3,5,11,19,16,14,8,cason
2025-03-23,OKC,@,LAC,"W, 103-101",30:17,7,1,1,1,2,2,2,4,2,8,14,10,12,6,cason
2025-03-27,OKC,,MEM,"W, 125-104",27:36,6,2,2,0,0,0,3,3,2,10,15,12,13,5,cason
2025-03-29,OKC,,IND,"W, 132-111",30:19,10,2,4,2,2,1,1,2,3,14,19,17,16,5,cason
2025-03-31,OKC,,CHI,"W, 145-117",27:07,6,2,4,2,2,1,2,3,8,10,21,18,13,11,cason
2025-04-02,OKC,,DET,"W, 119-103",31:55,10,1,3,0,0,4,1,5,4,13,22,17,18,9,cason
2025-04-04,OKC,@,HOU,"L, 111-125",26:51,7,0,3,0,0,0,2,2,2,2,6,4,4,4,cason
2025-04-06,OKC,,LAL,"L, 99-126",28:02,7,0,2,0,0,0,1,1,0,8,9,8,9,1,cason
2025-04-08,OKC,,LAL,"W, 136-120",26:34,8,1,2,0,1,0,2,2,1,11,14,12,13,3,cason
