Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-21,MIN,,NOP,"W, 134-93",10:21,1,0,1,0,0,0,1,1,6,0,7,6,1,7,mike
2025-03-24,MIN,@,IND,"L, 103-119",21:59,5,1,2,0,0,0,4,4,5,7,16,12,11,9,mike
2025-03-28,MIN,,PHO,"W, 124-109",29:42,10,3,7,0,0,0,3,3,4,13,20,17,16,7,mike
2025-03-30,MIN,,DET,"W, 123-104",29:43,9,2,2,5,7,1,1,2,2,17,21,19,19,4,mike
2025-04-01,MIN,@,DEN,"W, 140-139 (2OT)",36:27,8,3,7,0,0,1,0,1,8,9,18,17,10,9,mike
2025-04-03,MIN,@,BRK,"W, 105-90",24:22,10,2,7,0,0,0,1,1,6,6,13,12,7,7,mike
2025-04-05,MIN,@,PHI,"W, 114-109",24:58,7,2,4,0,0,0,4,4,4,8,16,12,12,8,mike
2025-04-08,MIN,@,MIL,"L, 103-110",27:48,6,1,3,0,0,1,3,4,3,5,12,8,9,7,mike
2025-04-10,MIN,@,MEM,"W, 141-125",26:38,7,0,4,4,4,1,1,2,9,8,19,17,10,11,mike
2025-04-11,MIN,,BRK,"W, 117-91",13:36,2,0,1,0,0,0,4,4,4,2,10,6,6,8,mike
2025-04-13,MIN,,UTA,"W, 116-105",14:58,3,0,2,0,0,0,2,2,2,0,4,2,2,4,mike
