Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-09,MIN,,SAS,"W, 141-124",29:52,14,2,6,2,2,6,1,7,10,14,31,24,21,17,julius
2025-03-12,MIN,@,DEN,"W, 115-95",27:53,12,3,5,4,6,1,3,4,3,25,32,28,29,7,julius
2025-03-14,MIN,,ORL,"W, 118-111",28:38,13,1,3,7,8,2,5,7,5,22,34,27,29,12,julius
2025-03-16,MIN,,UTA,"W, 128-102",19:47,9,1,2,2,4,2,1,3,4,11,18,15,14,7,julius
2025-03-17,MIN,,IND,"L, 130-132 (OT)",40:37,11,1,2,6,10,1,5,6,4,17,27,21,23,10,julius
2025-03-19,MIN,,NOP,"L, 115-119",27:33,10,2,4,1,2,0,3,3,3,17,23,20,20,6,julius
2025-03-21,MIN,,NOP,"W, 134-93",25:13,11,2,5,4,4,4,2,6,5,20,31,25,26,11,julius
2025-03-24,MIN,@,IND,"L, 103-119",23:57,7,0,2,3,5,1,5,6,2,9,17,11,15,8,julius
2025-03-28,MIN,,PHO,"W, 124-109",32:03,15,2,4,5,5,1,5,6,8,25,39,33,31,14,julius
2025-03-30,MIN,,DET,"W, 123-104",32:08,18,1,4,7,7,2,6,8,5,26,39,31,34,13,julius
2025-04-01,MIN,@,DEN,"W, 140-139 (2OT)",49:30,22,4,8,0,0,2,7,9,7,26,42,33,35,16,julius
2025-04-03,MIN,@,BRK,"W, 105-90",26:55,11,3,8,0,0,2,6,8,4,11,23,15,19,12,julius
2025-04-05,MIN,@,PHI,"W, 114-109",33:06,11,0,2,5,9,2,3,5,4,15,24,19,20,9,julius
2025-04-08,MIN,@,MIL,"L, 103-110",35:08,8,1,3,2,2,1,6,7,6,9,22,15,16,13,julius
2025-04-10,MIN,@,MEM,"W, 141-125",34:43,22,5,10,0,0,1,9,10,5,31,46,36,41,15,julius
2025-04-11,MIN,,BRK,"W, 117-91",29:32,11,5,6,0,0,1,3,4,3,21,28,24,25,7,julius
2025-04-13,MIN,,UTA,"W, 116-105",32:58,11,0,3,0,0,3,7,10,5,10,25,15,20,15,julius
