Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-20,NYK,,CHI,"W, 113-111 (OT)",42:39,30,2,10,2,4,2,16,18,2,32,52,34,50,20,karl-anthony
2025-02-21,NYK,@,CLE,"L, 105-142",28:32,15,1,3,2,3,2,5,7,4,23,34,27,30,11,karl-anthony
2025-02-23,NYK,@,BOS,"L, 105-118",41:19,20,3,4,3,3,5,13,18,0,24,42,24,42,18,karl-anthony
2025-02-28,NYK,@,MEM,"W, 114-113",31:18,11,1,5,2,3,1,6,7,2,11,20,13,18,9,karl-anthony
2025-03-02,NYK,@,MIA,"W, 116-112 (OT)",39:45,11,1,4,6,7,4,12,16,0,19,35,19,35,16,karl-anthony
2025-03-06,NYK,@,LAL,"L, 109-113 (OT)",42:16,13,1,6,5,7,3,11,14,1,12,27,13,26,15,karl-anthony
2025-03-07,NYK,@,LAC,"L, 95-105",34:05,21,3,7,4,4,2,8,10,2,23,35,25,33,12,karl-anthony
2025-03-10,NYK,@,SAC,"W, 133-104",27:41,15,3,6,7,9,2,7,9,3,26,38,29,35,12,karl-anthony
2025-03-12,NYK,@,POR,"W, 114-113 (OT)",38:35,12,2,4,3,4,3,4,7,4,21,32,25,28,11,karl-anthony
2025-03-15,NYK,@,GSW,"L, 94-97",29:50,21,3,5,2,2,5,7,12,3,29,44,32,41,15,karl-anthony
2025-03-17,NYK,,MIA,"W, 116-95",31:02,17,3,5,0,0,3,4,7,3,23,33,26,30,10,karl-anthony
2025-03-19,NYK,@,SAS,"L, 105-120",35:11,21,2,5,8,9,4,5,9,2,32,43,34,41,11,karl-anthony
2025-03-20,NYK,@,CHO,"L, 98-115",35:49,21,2,4,2,2,1,9,10,3,24,37,27,34,13,karl-anthony
2025-03-22,NYK,,WAS,"W, 122-103",36:41,20,1,5,10,13,0,11,11,1,31,43,32,42,12,karl-anthony
2025-03-25,NYK,,DAL,"W, 128-113",34:29,19,2,7,4,8,2,10,12,11,26,49,37,38,23,karl-anthony
2025-03-26,NYK,,LAC,"L, 113-126",38:37,20,4,7,8,10,1,13,14,4,34,52,38,48,18,karl-anthony
2025-03-28,NYK,@,MIL,"W, 116-107",32:06,16,1,3,1,1,4,6,10,1,14,25,15,24,11,karl-anthony
2025-03-30,NYK,,POR,"W, 110-93",31:36,13,1,2,1,1,3,8,11,2,10,23,12,21,13,karl-anthony
2025-04-02,NYK,@,CLE,"L, 105-124",33:32,16,1,3,6,7,3,10,13,1,25,39,26,38,14,karl-anthony
2025-04-05,NYK,@,ATL,"W, 121-105",32:59,15,2,3,8,9,2,9,11,3,30,44,33,41,14,karl-anthony
2025-04-06,NYK,,PHO,"W, 112-98",36:25,13,0,3,5,6,2,11,13,1,19,33,20,32,14,karl-anthony
2025-04-08,NYK,,BOS,"L, 117-119 (OT)",42:37,21,1,3,5,7,2,12,14,2,34,50,36,48,16,karl-anthony
2025-04-10,NYK,@,DET,"L, 106-115",29:25,19,0,1,5,5,4,6,10,5,25,40,30,35,15,karl-anthony
