Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-07,NYK,@,LAC,"L, 95-105",33:38,13,2,9,1,2,0,2,2,6,7,15,13,9,8,miles
2025-03-10,NYK,@,SAC,"W, 133-104",31:45,11,4,5,3,5,0,3,3,7,21,31,28,24,10,miles
2025-03-12,NYK,@,POR,"W, 114-113 (OT)",38:08,12,3,7,0,0,0,1,1,5,11,17,16,12,6,miles
2025-03-15,NYK,@,GSW,"L, 94-97",37:43,17,3,6,0,0,1,4,5,4,19,28,23,24,9,miles
2025-03-17,NYK,,MIA,"W, 116-95",29:25,12,2,4,0,0,1,1,2,3,10,15,13,12,5,miles
2025-03-19,NYK,@,SAS,"L, 105-120",30:37,14,3,8,0,0,1,2,3,5,11,19,16,14,8,miles
2025-03-20,NYK,@,CHO,"L, 98-115",35:55,10,1,6,0,0,0,3,3,6,9,18,15,12,9,miles
2025-04-06,NYK,,PHO,"W, 112-98",15:43,6,2,4,0,0,0,0,0,2,8,10,10,8,2,miles
2025-04-08,NYK,,BOS,"L, 117-119 (OT)",20:37,5,1,4,0,0,3,2,5,1,5,11,6,10,6,miles
2025-04-10,NYK,@,DET,"L, 106-115",38:59,18,2,10,0,0,0,2,2,6,12,20,18,14,8,miles
2025-04-11,NYK,,CLE,"L, 102-108",17:33,8,3,5,1,2,0,1,1,1,12,14,13,13,2,miles
2025-04-13,NYK,@,BRK,"W, 113-105",29:58,14,3,9,2,2,0,4,4,8,17,29,25,21,12,miles
