Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-05,MEM,@,TOR,"W, 138-107",21:21,6,1,4,0,0,0,4,4,1,7,12,8,11,5,jaylen
2025-02-08,MEM,,OKC,"L, 112-125",12:06,4,0,2,0,0,3,0,3,0,2,5,2,5,3,jaylen
2025-02-11,MEM,@,PHO,"W, 119-112",19:15,8,2,5,0,0,3,1,4,1,8,13,9,12,5,jaylen
2025-02-12,MEM,@,LAC,"L, 114-128",31:03,11,3,7,1,2,0,3,3,1,18,22,19,21,4,jaylen
2025-02-20,MEM,@,IND,"L, 113-127",27:29,8,1,4,8,8,2,2,4,0,17,21,17,21,4,jaylen
2025-02-21,MEM,@,ORL,"W, 105-104",16:41,7,0,4,1,2,1,2,3,1,7,11,8,10,4,jaylen
2025-02-23,MEM,@,CLE,"L, 123-129",21:34,10,4,7,0,2,1,3,4,0,14,18,14,18,4,jaylen
2025-02-25,MEM,,PHO,"W, 151-148 (OT)",39:36,12,5,7,0,0,0,5,5,2,19,26,21,24,7,jaylen
2025-02-28,MEM,,NYK,"L, 113-114",22:06,3,1,3,0,0,0,1,1,2,3,6,5,4,3,jaylen
2025-03-01,MEM,,SAS,"L, 128-130",38:37,14,4,10,0,0,0,2,2,3,18,23,21,20,5,jaylen
2025-03-03,MEM,,ATL,"L, 130-132",32:35,11,2,7,2,2,2,0,2,6,12,20,18,14,8,jaylen
2025-03-05,MEM,,OKC,"L, 103-120",25:50,5,0,5,3,4,2,3,5,1,3,9,4,8,6,jaylen
2025-03-07,MEM,@,DAL,"W, 122-111",21:01,4,1,2,0,0,2,3,5,1,5,11,6,10,6,jaylen
2025-03-09,MEM,@,NOP,"W, 107-104",32:39,12,3,10,0,2,4,3,7,2,9,18,11,16,9,jaylen
2025-03-10,MEM,,PHO,"W, 120-118",23:13,9,0,5,0,0,2,4,6,2,2,10,4,8,8,jaylen
2025-03-12,MEM,,UTA,"W, 122-115",24:29,7,1,6,0,0,0,4,4,2,3,9,5,7,6,jaylen
2025-03-14,MEM,,CLE,"L, 124-133",16:39,5,0,1,1,1,0,0,0,0,7,7,7,7,0,jaylen
2025-03-15,MEM,,MIA,"W, 125-91",26:07,9,1,5,1,2,0,3,3,2,8,13,10,11,5,jaylen
2025-03-17,MEM,@,SAC,"L, 122-132",33:38,11,3,8,3,3,0,4,4,2,14,20,16,18,6,jaylen
2025-03-19,MEM,@,POR,"L, 99-115",20:55,7,0,2,0,0,1,0,1,0,2,3,2,3,1,jaylen
2025-03-21,MEM,@,LAC,"L, 108-128",14:33,4,1,4,0,0,0,3,3,2,3,8,5,6,5,jaylen
2025-03-25,MEM,@,UTA,"W, 140-103",28:58,10,2,6,2,2,3,3,6,5,10,21,15,16,11,jaylen
2025-03-27,MEM,@,OKC,"L, 104-125",28:10,6,2,5,5,5,0,5,5,0,13,18,13,18,5,jaylen
2025-03-29,MEM,,LAL,"L, 127-134",23:37,8,1,3,4,4,1,2,3,3,11,17,14,14,6,jaylen
2025-03-31,MEM,,BOS,"L, 103-117",25:47,8,2,6,0,0,2,2,4,2,10,16,12,14,6,jaylen
2025-04-01,MEM,,GSW,"L, 125-134",30:05,5,1,4,0,0,1,3,4,1,5,10,6,9,5,jaylen
2025-04-03,MEM,@,MIA,"W, 110-108",26:05,7,2,4,1,2,2,5,7,3,13,23,16,20,10,jaylen
2025-04-05,MEM,@,DET,"W, 109-103",38:16,8,1,5,4,4,2,1,3,1,7,11,8,10,4,jaylen
2025-04-08,MEM,@,CHO,"W, 124-100",11:05,4,0,3,1,2,0,5,5,2,3,10,5,8,7,jaylen
