Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-07,MEM,@,DAL,"W, 122-111",21:14,6,0,1,0,0,1,4,5,3,6,14,9,11,8,santi
2025-03-19,MEM,@,POR,"L, 99-115",26:43,10,2,4,2,3,1,4,5,1,16,22,17,21,6,santi
2025-03-21,MEM,@,LAC,"L, 108-128",31:46,11,3,8,3,5,1,4,5,7,16,28,23,21,12,santi
2025-03-25,MEM,@,UTA,"W, 140-103",23:29,7,2,6,1,2,1,4,5,3,9,17,12,14,8,santi
2025-03-27,MEM,@,OKC,"L, 104-125",26:05,9,1,6,3,4,0,5,5,5,10,20,15,15,10,santi
2025-03-29,MEM,,LAL,"L, 127-134",26:21,10,0,4,0,0,1,4,5,2,8,15,10,13,7,santi
2025-03-31,MEM,,BOS,"L, 103-117",35:30,18,3,12,2,2,1,7,8,4,21,33,25,29,12,santi
2025-04-01,MEM,,GSW,"L, 125-134",30:06,11,4,6,2,3,2,4,6,1,18,25,19,24,7,santi
2025-04-03,MEM,@,MIA,"W, 110-108",29:44,7,3,7,0,0,2,6,8,2,9,19,11,17,10,santi
2025-04-05,MEM,@,DET,"W, 109-103",23:55,6,0,3,3,4,1,4,5,2,9,16,11,14,7,santi
2025-04-08,MEM,@,CHO,"W, 124-100",25:24,9,3,7,0,0,0,3,3,2,11,16,13,14,5,santi
2025-04-10,MEM,,MIN,"L, 125-141",29:51,4,1,2,0,0,0,4,4,5,5,14,10,9,9,santi
2025-04-11,MEM,@,DEN,"L, 109-117",25:28,6,2,5,0,1,0,3,3,4,8,15,12,11,7,santi
