Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-15,BOS,@,BRK,"W, 115-113",13:06,2,0,0,2,3,1,0,1,0,6,7,6,7,1,neemias
2025-03-18,BOS,,BRK,"W, 104-96",08:42,1,0,0,2,2,0,2,2,0,4,6,4,6,2,neemias
2025-03-21,BOS,@,UTA,"W, 121-99",02:12,0,0,0,0,0,1,0,1,1,0,2,1,1,2,neemias
2025-03-24,BOS,@,SAC,"W, 113-95",01:12,1,0,0,0,0,1,1,2,0,2,4,2,4,2,neemias
2025-03-26,BOS,@,PHO,"W, 132-102",06:26,4,0,0,0,0,2,1,3,0,4,7,4,7,3,neemias
2025-04-02,BOS,,MIA,"L, 103-124",18:45,3,0,0,1,1,2,5,7,2,7,16,9,14,9,neemias
2025-04-04,BOS,,PHO,"W, 123-103",01:53,1,0,0,0,0,1,1,2,0,2,4,2,4,2,neemias
2025-04-06,BOS,,WAS,"W, 124-90",06:53,3,0,0,0,0,0,0,0,1,6,7,7,6,1,neemias
2025-04-09,BOS,@,ORL,"L, 76-96",25:22,6,0,0,3,4,3,4,7,2,11,20,13,18,9,neemias
2025-04-11,BOS,,CHO,"W, 130-94",12:00,3,0,0,1,1,0,1,1,1,7,9,8,8,2,neemias
2025-04-13,BOS,,CHO,"W, 93-86",26:09,5,0,0,0,0,2,4,6,4,2,12,6,8,10,neemias
