Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-03-05,BOS,,POR,"W, 128-118",31:53,9,1,8,0,0,1,5,6,0,5,11,5,11,6,sam
2025-03-08,BOS,,LAL,"W, 111-101",11:30,1,0,1,0,0,0,0,0,0,0,0,0,0,0,sam
2025-03-10,BOS,,UTA,"W, 114-108",35:29,23,9,19,2,2,3,3,6,1,33,40,34,39,7,sam
2025-03-12,BOS,,OKC,"L, 112-118",11:03,4,1,4,0,0,0,2,2,1,3,6,4,5,3,sam
2025-03-14,BOS,@,MIA,"W, 103-91",21:06,4,2,4,0,0,0,3,3,0,6,9,6,9,3,sam
2025-03-15,BOS,@,BRK,"W, 115-113",28:16,7,3,6,0,0,1,1,2,1,11,14,12,13,3,sam
2025-03-18,BOS,,BRK,"W, 104-96",29:20,8,2,7,0,0,0,7,7,0,8,15,8,15,7,sam
2025-03-21,BOS,@,UTA,"W, 121-99",28:56,10,4,8,0,0,0,1,1,0,14,15,14,15,1,sam
2025-03-23,BOS,@,POR,"W, 129-116",38:37,11,8,10,0,0,0,3,3,0,24,27,24,27,3,sam
2025-03-26,BOS,@,PHO,"W, 132-102",20:40,5,3,4,0,0,0,3,3,3,11,17,14,14,6,sam
2025-03-29,BOS,@,SAS,"W, 121-111",23:57,13,3,11,0,0,1,1,2,1,11,14,12,13,3,sam
2025-03-31,BOS,@,MEM,"W, 117-103",24:57,6,2,6,2,2,0,3,3,3,8,14,11,11,6,sam
2025-04-02,BOS,,MIA,"L, 103-124",25:38,5,2,5,0,0,1,2,3,0,6,9,6,9,3,sam
2025-04-04,BOS,,PHO,"W, 123-103",21:00,6,1,5,0,0,0,5,5,1,5,11,6,10,6,sam
2025-04-06,BOS,,WAS,"W, 124-90",21:40,12,4,7,0,0,2,6,8,0,18,26,18,26,8,sam
2025-04-08,BOS,@,NYK,"W, 119-117 (OT)",28:07,6,1,4,0,0,0,2,2,1,7,10,8,9,3,sam
2025-04-09,BOS,@,ORL,"L, 76-96",25:15,11,2,8,0,0,0,3,3,0,10,13,10,13,3,sam
2025-04-11,BOS,,CHO,"W, 130-94",22:15,12,6,9,0,0,1,4,5,1,20,26,21,25,6,sam
2025-04-13,BOS,,CHO,"W, 93-86",28:34,9,4,7,3,3,0,2,2,1,15,18,16,17,3,sam
