Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-24,DEN,@,IND,"W, 125-116",38:32,14,0,1,0,0,0,9,9,19,18,46,37,27,28,nikola
2025-02-27,DEN,@,MIL,"L, 112-121",37:32,16,1,2,5,7,1,13,14,10,32,56,42,46,24,nikola
2025-02-28,DEN,@,DET,"W, 134-119",34:10,12,0,3,11,12,0,17,17,15,23,55,38,40,32,nikola
2025-03-02,DEN,@,BOS,"L, 103-110",39:23,15,2,3,0,0,3,11,14,9,20,43,29,34,23,nikola
2025-03-05,DEN,,SAC,"W, 116-110",38:08,18,0,2,4,6,5,10,15,6,22,43,28,37,21,nikola
2025-03-07,DEN,,PHO,"W, 149-141 (OT)",44:55,22,3,7,2,3,4,17,21,22,31,74,53,52,43,nikola
2025-03-09,DEN,@,OKC,"L, 103-127",41:14,23,2,10,2,6,2,11,13,9,24,46,33,37,22,nikola
2025-03-10,DEN,@,OKC,"W, 140-127",39:36,20,1,2,4,5,2,16,18,8,35,61,43,53,26,nikola
2025-03-12,DEN,,MIN,"L, 95-115",38:16,23,2,6,6,8,3,5,8,4,34,46,38,42,12,nikola
2025-03-14,DEN,,LAL,"W, 131-126",37:47,16,0,4,12,17,1,6,7,5,28,40,33,35,12,nikola
2025-03-15,DEN,,WAS,"L, 123-126",39:14,30,1,8,7,7,3,10,13,9,40,62,49,53,22,nikola
2025-03-26,DEN,,MIL,"W, 127-117",38:06,25,3,6,4,7,2,8,10,10,39,59,49,49,20,nikola
2025-03-28,DEN,,UTA,"W, 129-93",31:33,18,1,5,10,12,5,9,14,6,27,47,33,41,20,nikola
2025-04-01,DEN,,MIN,"L, 139-140 (2OT)",52:38,29,6,11,19,24,2,8,10,10,61,81,71,71,20,nikola
2025-04-04,DEN,@,GSW,"L, 104-118",37:13,17,4,7,3,3,2,10,12,9,33,54,42,45,21,nikola
2025-04-06,DEN,,IND,"L, 120-125",39:00,33,3,11,2,3,3,12,15,13,41,69,54,56,28,nikola
2025-04-09,DEN,@,SAC,"W, 124-116",37:42,12,0,1,10,10,3,9,12,11,20,43,31,32,23,nikola
2025-04-11,DEN,,MEM,"W, 117-109",40:55,19,1,2,3,7,3,13,16,13,26,55,39,42,29,nikola
2025-04-13,DEN,@,HOU,"W, 126-111",30:47,10,3,5,1,2,1,6,7,7,18,32,25,25,14,nikola
