Date,Team,Where,Opp,Result,MP,FGA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,PTS,PAR,PA,PR,AR,name
2025-02-27,PHO,,NOP,"L, 116-124",10:33,3,2,2,0,0,0,1,1,0,6,7,6,7,1,royce
2025-02-28,PHO,,NOP,"W, 125-108",25:43,9,6,9,0,0,0,3,3,3,18,24,21,21,6,royce
2025-03-02,PHO,,MIN,"L, 98-116",13:33,3,0,3,0,0,2,3,5,1,0,6,1,5,6,royce
2025-03-04,PHO,,LAC,"W, 119-117",28:47,9,4,7,0,0,1,2,3,3,12,18,15,15,6,royce
2025-03-07,PHO,@,DEN,"L, 141-149 (OT)",19:43,4,2,4,0,0,0,1,1,5,6,12,11,7,6,royce
2025-03-09,PHO,@,DAL,"W, 125-116",29:21,4,2,4,0,0,1,7,8,3,6,17,9,14,11,royce
2025-03-10,PHO,@,MEM,"L, 118-120",27:31,6,3,6,0,0,1,3,4,2,9,15,11,13,6,royce
2025-03-12,PHO,@,HOU,"L, 104-111",28:28,6,0,5,0,0,0,4,4,8,2,14,10,6,12,royce
2025-03-14,PHO,,SAC,"W, 122-106",20:36,4,3,4,0,0,0,3,3,1,9,13,10,12,4,royce
2025-03-16,PHO,@,LAL,"L, 96-107",21:41,11,2,8,0,0,1,4,5,1,10,16,11,15,6,royce
2025-03-17,PHO,,TOR,"W, 129-89",23:47,8,3,6,0,0,1,9,10,3,11,24,14,21,13,royce
2025-03-19,PHO,,CHI,"W, 127-121",26:15,7,1,4,0,0,1,9,10,5,5,20,10,15,15,royce
2025-03-21,PHO,,CLE,"W, 123-112",21:24,8,5,8,0,0,1,4,5,2,15,22,17,20,7,royce
2025-03-24,PHO,,MIL,"W, 108-106",12:56,3,1,2,0,0,0,2,2,1,3,6,4,5,3,royce
2025-03-26,PHO,,BOS,"L, 102-132",16:14,3,0,3,0,0,0,3,3,0,0,3,0,3,3,royce
2025-03-28,PHO,@,MIN,"L, 109-124",24:00,12,7,12,0,0,0,2,2,2,21,25,23,23,4,royce
2025-03-30,PHO,,HOU,"L, 109-148",15:01,5,2,5,0,0,0,3,3,3,6,12,9,9,6,royce
2025-04-04,PHO,@,BOS,"L, 103-123",29:37,11,4,10,0,0,1,5,6,2,12,20,14,18,8,royce
2025-04-06,PHO,@,NYK,"L, 98-112",20:08,6,1,5,0,0,0,2,2,3,5,10,8,7,5,royce
2025-04-08,PHO,,GSW,"L, 95-133",17:33,6,1,5,0,0,0,2,2,1,3,6,4,5,3,royce
2025-04-09,PHO,,OKC,"L, 112-125",18:52,9,3,8,0,0,1,0,1,2,11,14,13,12,3,royce
2025-04-11,PHO,,SAS,"W, 117-98",21:25,6,0,4,0,0,0,3,3,0,2,5,2,5,3,royce
2025-04-13,PHO,@,SAC,"L, 98-109",21:05,9,1,8,0,0,0,3,3,3,5,11,8,8,6,royce
